-0.0404916386,-0.1675516082,0.0733038286,7.9760753333,-0.4086104167,-3.18716125
-0.0432841654,-0.1766273203,0.0767944871,7.9842475417,-0.4086104167,-3.2443667083
-0.0446804289,-0.1891936909,0.0823795407,7.967903125,-0.367749375,-3.2688833333
-0.0453785606,-0.2010619298,0.0740019603,8.016936375,-0.53936575,-3.211677875
-0.0390953752,-0.2136283004,0.0712094335,8.164036125,-0.5720545833,-3.1953334583
-0.0328121899,-0.2227040126,0.0649262482,8.3029636667,-0.612915625,-3.1708168333
-0.0202458193,-0.2303834613,0.060737458,8.4664078333,-0.6782932917,-3.1054391667
-0.0104719755,-0.2324778564,0.0614355897,8.629852,-0.5965712083,-3.08909475
-0.0013962634,-0.2331759881,0.0642281165,8.6952296667,-0.4903325,-3.0482337083
0.0076794487,-0.2275909345,0.0649262482,8.7442629167,-0.465815875,-3.0318892917
0.0076794487,-0.2268928028,0.0691150384,8.7606073333,-0.3759215833,-3.0482337083
0.0076794487,-0.2199114858,0.081681409,8.6870574583,-0.3595771667,-3.0727503333
0.0048869219,-0.2164208272,0.0893608577,8.6380242083,-0.3514049583,-3.1299557917
-0.0020943951,-0.2185152223,0.1012290966,8.6216797917,-0.2124774167,-3.1789890417
-0.0076794487,-0.2115339053,0.1061160185,8.5971631667,-0.122583125,-3.1789890417
-0.0202458193,-0.2101376419,0.1075122819,8.58081875,-0.073549875,-3.1953334583
-0.0293215314,-0.2115339053,0.1110029404,8.5889909583,-0.122583125,-3.28522775
-0.0383972435,-0.2038544566,0.1137954672,8.5236132917,-0.196133,-3.2688833333
-0.0404916386,-0.1954768762,0.1214749159,8.4990966667,-0.3268883333,-3.2280222917
-0.0335103216,-0.1975712713,0.1389282085,8.556302125,-0.53936575,-3.2361945
-0.020943951,-0.1877974275,0.1521927108,8.5236132917,-0.6864655,-3.211677875
-0.0048869219,-0.1801179788,0.1626646863,8.58081875,-0.8499096667,-3.2361945
0.0097738438,-0.1738347935,0.1689478716,8.6380242083,-0.8662540833,-3.2361945
0.0244346095,-0.1605702912,0.1696460033,8.6380242083,-0.8662540833,-3.2198500833
0.0328121899,-0.1445132621,0.1682497399,8.6707130417,-0.8253930417,-3.2280222917
0.0390953752,-0.1368338134,0.1549852376,8.7442629167,-0.53936575,-3.3179165833
0.0390953752,-0.1312487597,0.1396263402,8.8096405833,-0.367749375,-3.38329425
0.0342084533,-0.1214749159,0.13543755,8.899534875,-0.1797885833,-3.3751220417
0.0174532925,-0.123569311,0.1298524963,8.97308475,0.0163444167,-3.3996386667
0.0034906585,-0.1270599695,0.1263618378,9.0302902083,0.1062387083,-3.4241552917
-0.013962634,-0.1277581012,0.1221730476,9.193734375,0.1307553333,-3.3914664583
-0.027925268,-0.1298524963,0.116587994,9.4225562083,0.1634441667,-3.3914664583
-0.0370009801,-0.1242674427,0.1075122819,9.5287949167,0.024516625,-3.3506054167
-0.0432841654,-0.123569311,0.0949459113,9.6268614167,-0.0572054583,-3.3506054167
-0.0432841654,-0.1172861257,0.0921533845,9.6922390833,-0.0572054583,-3.3669498333
-0.041887902,-0.1137954672,0.0921533845,9.586000375,-0.220649625,-3.3424332083
-0.0342084533,-0.1103048087,0.0991347015,9.5533115417,-0.367749375,-3.3914664583
-0.0258308729,-0.1110029404,0.123569311,9.3816951667,-0.4331270417,-3.4159830833
-0.013962634,-0.1082104136,0.1438151304,9.3244897083,-0.4985047083,-3.4159830833
0.0020943951,-0.0984365698,0.1668534765,9.3980395833,-0.6456044583,-3.4895329583
0.0118682389,-0.0893608577,0.1822123739,9.4225562083,-0.6701210833,-3.652977125
0.0237364778,-0.0733038286,0.1926843494,9.389867375,-0.6456044583,-3.77556025
0.0293215314,-0.0628318531,0.1968731396,9.36535075,-0.63743225,-3.8327657083
0.0293215314,-0.0579449312,0.1933824811,9.3081452917,-0.5230213333,-3.849110125
0.0307177948,-0.0509636142,0.184306769,9.218251,-0.5066769167,-3.8817989583
0.0230383461,-0.0502654825,0.1752310569,9.242767625,-0.4985047083,-3.9553488333
0.0202458193,-0.0523598776,0.163362818,9.36535075,-0.4331270417,-3.9880376667
0.0230383461,-0.0509636142,0.1542871059,9.3980395833,-0.3840937917,-3.898143375
0.0174532925,-0.053756141,0.1459095255,9.4797616667,-0.3759215833,-3.8654545417
0.0104719755,-0.0516617459,0.1333431549,9.56148375,-0.3840937917,-3.7919046667
0.0034906585,-0.0558505361,0.1256637061,9.610517,-0.4004382083,-3.702010375
0.006981317,-0.0593411946,0.1151917306,9.65955025,-0.4821602917,-3.554910625
0.0076794487,-0.060737458,0.1130973355,9.7494445417,-0.4494714583,-3.530394
0.013962634,-0.0586430629,0.116587994,9.7739611667,-0.3759215833,-3.505877375
0.0167551608,-0.0558505361,0.1249655744,9.85568325,-0.220649625,-3.5875994583
0.0111701072,-0.0502654825,0.1298524963,9.929233125,-0.0898942917,-3.6856659583
0.0083775804,-0.0516617459,0.1277581012,9.6513780417,-0.269682875,-3.554910625
0.013962634,-0.0698131701,0.1256637061,9.56148375,-0.4985047083,-3.38329425
0.0251327412,-0.074700092,0.1291543646,9.635033625,-0.588399,-3.5957716667
0.0335103216,-0.0760963554,0.1158898623,9.75761675,-0.416782625,-3.8164212917
0.0286233997,-0.0649262482,0.0963421747,9.880199875,-0.3105439167,-3.9390044167
0.0188495559,-0.0544542727,0.088662726,9.75761675,-0.2615106667,-3.947176625
0.0146607657,-0.0635299848,0.0774926188,9.5451393333,-0.3840937917,-3.87362675
0.0041887902,-0.0642281165,0.0565486678,9.7085835,-0.4739880833,-3.898143375
-0.0027925268,-0.0753982237,0.0397935069,9.7657889583,-0.4903325,-4.0043820833
-0.0055850536,-0.081681409,0.0300196631,9.782133375,-0.5557101667,-3.9553488333
-0.0076794487,-0.0781907505,0.027925268,9.8883720833,-0.63743225,-3.9553488333
-0.0076794487,-0.0802851456,0.0335103216,9.8883720833,-0.6047434167,-3.92266
-0.0041887902,-0.0844739358,0.041887902,9.9700941667,-0.5720545833,-3.8899711667
-0.0020943951,-0.0733038286,0.0565486678,9.9946107917,-0.6537766667,-3.8164212917
-0.0027925268,-0.0781907505,0.0670206433,9.880199875,-0.710982125,-3.77556025
0.0048869219,-0.0788888822,0.0719075652,9.8393388333,-0.661948875,-3.7592158333
0.0111701072,-0.0809832773,0.0712094335,9.7249279167,-0.6292600417,-3.751043625
0.0104719755,-0.0928515162,0.0691150384,9.7903055833,-0.5230213333,-3.8164212917
0.0062831853,-0.0949459113,0.0600393263,9.8229944167,-0.392266,-3.8817989583
0.0027925268,-0.0942477796,0.0502654825,9.7657889583,-0.416782625,-3.9635210417
0.0027925268,-0.1005309649,0.0397935069,9.8720276667,-0.4086104167,-4.0534153333
-0.0027925268,-0.0998328332,0.0244346095,9.782133375,-0.4004382083,-4.1106207917
-0.0104719755,-0.1075122819,0.006981317,9.7657889583,-0.4249548333,-4.1759984583
-0.0146607657,-0.1214749159,-0.0076794487,9.831166625,-0.318716125,-4.2495483333
-0.0174532925,-0.1256637061,-0.0188495559,9.7903055833,-0.2941995,-4.2577205417
-0.020943951,-0.1375319451,-0.0335103216,9.7657889583,-0.318716125,-4.3067537917
-0.0272271363,-0.1438151304,-0.0439822972,9.782133375,-0.3514049583,-4.3312704167
-0.0272271363,-0.1542871059,-0.046774824,9.6922390833,-0.34323275,-4.2250317083
-0.0202458193,-0.1556833693,-0.0425860337,9.635033625,-0.4576436667,-4.1759984583
-0.0090757121,-0.1598721595,-0.0328121899,9.5451393333,-0.514849125,-4.06975975
0.0006981317,-0.1759291886,-0.0160570291,9.389867375,-0.5802267917,-3.9798654583
0.0132645023,-0.1857030324,0.0104719755,9.3326619167,-0.6701210833,-3.9063155833
0.0300196631,-0.1954768762,0.0286233997,9.340834125,-0.7191543333,-3.87362675
0.0425860337,-0.1968731396,0.0446804289,9.3735229583,-0.7518431667,-3.849110125
0.0502654825,-0.1968731396,0.060737458,9.5696559583,-0.6537766667,-3.9063155833
0.0579449312,-0.2003637981,0.0691150384,9.684066875,-0.4821602917,-3.9880376667
0.0586430629,-0.1975712713,0.0795870139,9.684066875,-0.34323275,-4.0207265
0.0439822972,-0.2024581932,0.0914552528,9.684066875,-0.2941995,-4.0125542917
0.0342084533,-0.2108357736,0.0970403064,9.684066875,-0.2369940417,-4.0207265
0.0223402144,-0.2275909345,0.095644043,9.7167557083,-0.1797885833,-4.0288987083
0.0104719755,-0.2352703832,0.0893608577,9.7903055833,-0.2043052083,-4.045243125
0.0006981317,-0.245044227,0.074700092,9.8965442917,-0.2043052083,-4.1106207917
-0.0104719755,-0.2576105976,0.0579449312,10.0191274167,-0.171616375,-4.1024485833
-0.0167551608,-0.2645919146,0.0342084533,10.0681606667,-0.220649625,-4.1269652083
-0.0230383461,-0.2708750999,0.0195476876,10.0845050833,-0.2288218333,-4.1106207917
-0.0251327412,-0.2827433388,0.0062831853,10.0681606667,-0.24516625,-4.045243125
-0.0237364778,-0.2925171826,0.0006981317,10.027299625,-0.3350605417,-4.0615875417
-0.0160570291,-0.3029891581,0.0006981317,10.0845050833,-0.4331270417,-4.1351374167
-0.0083775804,-0.3134611337,0.0111701072,10.1662271667,-0.4494714583,-4.1596540417
0.0048869219,-0.3155555288,0.0181514242,10.1417105417,-0.514849125,-4.2332039167
0.0083775804,-0.319744319,0.0272271363,10.223432625,-0.53936575,-4.314926
0.0195476876,-0.3225368458,0.0404916386,10.3133269167,-0.4985047083,-4.4129925
0.020943951,-0.3225368458,0.0453785606,10.3051547083,-0.588399,-4.4211647083
0.0251327412,-0.326725636,0.0495673508,10.4522544583,-0.612915625,-4.4947145833
0.0237364778,-0.3309144262,0.060737458,10.4849432917,-0.514849125,-4.4701979583
0.0237364778,-0.3309144262,0.0719075652,10.5503209583,-0.5311935417,-4.5192312083
0.020943951,-0.3330088213,0.0809832773,10.6729040833,-0.44129925,-4.5519200417
0.0132645023,-0.3364994798,0.0942477796,10.83634825,-0.3350605417,-4.511059
0.006981317,-0.3344050847,0.1005309649,10.8935537083,-0.3268883333,-4.5519200417
-0.0027925268,-0.3274237677,0.0977384381,10.9997924167,-0.3595771667,-4.5682644583
-0.0090757121,-0.3225368458,0.0921533845,11.0733422917,-0.367749375,-4.6172977083
-0.0132645023,-0.3204424507,0.0844739358,11.03248125,-0.3595771667,-4.584608875
-0.0153588974,-0.3162536605,0.0712094335,11.0488256667,-0.3840937917,-4.6990197917
-0.0146607657,-0.3239331092,0.0684169067,11.106031125,-0.3105439167,-4.7480530417
-0.0125663706,-0.3281218994,0.0621337214,11.179581,-0.318716125,-4.8216029167
-0.0167551608,-0.3274237677,0.0558505361,11.42474725,-0.3840937917,-4.95235825
-0.0104719755,-0.3323106896,0.0586430629,11.5881914167,-0.3840937917,-5.0177359167
0.0041887902,-0.3295181628,0.0628318531,11.7107745417,-0.465815875,-5.0831135833
0.0167551608,-0.3232349775,0.0760963554,11.8987353333,-0.588399,-5.173007875
0.0307177948,-0.3113667386,0.0977384381,12.1030405417,-0.5066769167,-5.2792465833
0.0460766923,-0.3057816849,0.1186823891,12.1275571667,-0.4903325,-5.3364520417
0.0509636142,-0.2904227875,0.1368338134,12.1193849583,-0.4821602917,-5.4100019167
0.0565486678,-0.2792526803,0.1480039206,12.1765904167,-0.4004382083,-5.4590351667
0.0516617459,-0.2694788365,0.1500983157,12.1193849583,-0.2778550833,-5.5325850417
0.0474729557,-0.2597049927,0.1452113938,12.0785239167,-0.2941995,-5.565273875
0.0404916386,-0.2492330172,0.1312487597,12.0948683333,-0.2778550833,-5.6224793333
0.034906585,-0.2345722515,0.1228711793,11.9968018333,-0.3105439167,-5.63882375
0.0293215314,-0.2157226955,0.1117010721,12.01314625,-0.367749375,-5.614307125
0.0237364778,-0.1996656664,0.0998328332,11.988629625,-0.4004382083,-5.6796847917
0.0286233997,-0.184306769,0.095644043,11.9559407917,-0.416782625,-5.6224793333
0.0328121899,-0.1661553448,0.0914552528,12.0049740417,-0.4739880833,-5.5979627083
0.0335103216,-0.1466076572,0.0893608577,12.086696125,-0.563882375,-5.6224793333
0.046774824,-0.1361356817,0.0907571211,12.1684182083,-0.563882375,-5.6306515417
0.0572467995,-0.1200786525,0.0970403064,12.2419680833,-0.6047434167,-5.5979627083
0.0649262482,-0.1033234917,0.10262536,12.3727234167,-0.5802267917,-5.5979627083
0.0670206433,-0.0865683309,0.1089085453,12.3972400417,-0.4821602917,-5.6306515417
0.0663225116,-0.0628318531,0.1130973355,12.3482067917,-0.514849125,-5.614307125
0.0663225116,-0.0432841654,0.1130973355,12.30734575,-0.563882375,-5.6224793333
0.0642281165,-0.0293215314,0.1158898623,12.20927925,-0.4903325,-5.6306515417
0.0558505361,-0.006981317,0.1103048087,12.0703517083,-0.465815875,-5.6224793333
0.0446804289,0.006981317,0.1054178868,11.9232519583,-0.465815875,-5.6061349167
0.0363028484,0.0216420827,0.0977384381,11.8251854583,-0.4004382083,-5.5571016667
0.0237364778,0.0363028484,0.0907571211,11.645396875,-0.4331270417,-5.5080684167
0.0118682389,0.0481710874,0.0809832773,11.5555025833,-0.5557101667,-5.4508629583
0.0006981317,0.0635299848,0.0726056969,11.62088025,-0.5557101667,-5.3854852917
-0.0041887902,0.0740019603,0.0684169067,11.5146415417,-0.6047434167,-5.320107625
-0.0083775804,0.081681409,0.0663225116,11.547330375,-0.6864655,-5.2629021667
-0.0132645023,0.0977384381,0.0649262482,11.6535690833,-0.5965712083,-5.271074375
-0.013962634,0.1061160185,0.0635299848,11.6290524583,-0.563882375,-5.1975245
-0.0174532925,0.1179842574,0.0586430629,11.6290524583,-0.4985047083,-5.1076302083
-0.0223402144,0.1263618378,0.0558505361,11.6862579167,-0.4494714583,-5.1158024167
-0.0286233997,0.1368338134,0.046774824,11.645396875,-0.34323275,-5.0831135833
-0.0342084533,0.1480039206,0.034906585,11.5391581667,-0.318716125,-5.074941375
-0.0432841654,0.1619665546,0.0188495559,11.4819527083,-0.2615106667,-5.099458
-0.0558505361,0.1710422667,0.006981317,11.3430251667,-0.1144109167,-5.099458
-0.0663225116,0.1815142422,-0.0020943951,11.204097625,-0.0898942917,-5.0912857917
-0.0767944871,0.1933824811,-0.0104719755,11.0488256667,-0.122583125,-5.074941375
-0.0802851456,0.1954768762,-0.0181514242,10.8445204583,-0.171616375,-4.9932192917
-0.0830776724,0.2059488517,-0.027925268,10.73828175,-0.2941995,-5.0013915
-0.0865683309,0.2087413785,-0.0397935069,10.8036594167,-0.3595771667,-4.9850470833
-0.0844739358,0.2136283004,-0.0411897703,10.7546261667,-0.34323275,-4.9114972083
-0.0851720675,0.2247984077,-0.0439822972,10.7219373333,-0.318716125,-4.7889140833
-0.0837758041,0.2282890662,-0.0495673508,10.762798375,-0.3268883333,-4.75622525
-0.0865683309,0.2317797247,-0.0495673508,10.8853815,-0.24516625,-4.7153642083
-0.0914552528,0.2345722515,-0.0460766923,10.8935537083,-0.1797885833,-4.6418143333
-0.0963421747,0.2359685149,-0.0383972435,10.958931375,-0.1634441667,-4.6254699167
-0.1061160185,0.2359685149,-0.0321140582,11.0161368333,-0.122583125,-4.584608875
-0.109606677,0.2387610417,-0.0335103216,11.0161368333,-0.171616375,-4.5437478333
-0.1207767842,0.2443460953,-0.0446804289,11.03248125,-0.1879607917,-4.6009532917
-0.1347394183,0.2499311489,-0.0502654825,10.9425869583,-0.196133,-4.65815875
-0.1375319451,0.2597049927,-0.0565486678,10.6892485,-0.2860272917,-4.6499865417
-0.1403244719,0.2687807048,-0.0530580093,10.4767710833,-0.3268883333,-4.6745031667
-0.1396263402,0.2708750999,-0.041887902,10.2888102917,-0.416782625,-4.6990197917
-0.1382300768,0.2757620218,-0.0356047167,9.978266375,-0.3268883333,-4.6908475833
-0.1333431549,0.2834414705,-0.0286233997,9.85568325,-0.367749375,-4.682675375
-0.1368338134,0.286932129,-0.0293215314,9.831166625,-0.3350605417,-4.7480530417
-0.1438151304,0.2841396022,-0.034906585,9.8475110417,-0.2043052083,-4.731708625
-0.1556833693,0.2841396022,-0.0488692191,9.8720276667,-0.3105439167,-4.65815875
-0.1682497399,0.2904227875,-0.0698131701,9.9700941667,-0.34323275,-4.6172977083
-0.1738347935,0.2925171826,-0.0726056969,10.0191274167,-0.3268883333,-4.5519200417
-0.177325452,0.293913446,-0.067718775,10.027299625,-0.3268883333,-4.4293369167
-0.1815142422,0.300894763,-0.0516617459,10.125366125,-0.3105439167,-4.339442625
-0.1864011641,0.3001966313,-0.034906585,10.2316048333,-0.2941995,-4.2740649583
-0.1947787445,0.3043854215,-0.027925268,10.24794925,-0.2533384583,-4.1841706667
-0.1989675347,0.3113667386,-0.0328121899,10.1825715833,-0.220649625,-4.143309625
-0.2066469834,0.3253293726,-0.0404916386,10.0354718333,-0.1797885833,-4.1351374167
-0.2150245638,0.3330088213,-0.046774824,9.7494445417,-0.024516625,-4.0779319583
-0.2247984077,0.3364994798,-0.0579449312,9.4961060833,0.024516625,-4.0779319583
-0.2373647783,0.3385938749,-0.074700092,9.2100787917,0.0326888333,-4.0615875417
-0.2485348855,0.3364994798,-0.0760963554,8.9403959167,-0.0163444167,-4.0615875417
-0.252025544,0.3371976115,-0.0733038286,8.7197462917,-0.14709975,-4.045243125
-0.2555162025,0.3344050847,-0.0726056969,8.6380242083,-0.2288218333,-4.0534153333
-0.2485348855,0.3316125579,-0.0726056969,8.48275225,-0.2860272917,-4.0043820833
-0.2471386221,0.3323106896,-0.074700092,8.4664078333,-0.3759215833,-3.9308322083
-0.2394591734,0.3274237677,-0.074700092,8.5399577083,-0.4331270417,-3.9798654583
-0.2303834613,0.3288200311,-0.0726056969,8.6135075833,-0.4739880833,-3.9553488333
-0.2220058809,0.3232349775,-0.0628318531,8.67888525,-0.5475379583,-3.8817989583
-0.2087413785,0.3274237677,-0.0502654825,8.8423294167,-0.6047434167,-3.8654545417
-0.1905899543,0.3239331092,-0.0363028484,8.9403959167,-0.612915625,-3.8245935
-0.1724385301,0.3225368458,-0.0181514242,8.997601375,-0.5230213333,-3.751043625
-0.1480039206,0.3281218994,0,9.0139457917,-0.5066769167,-3.6856659583
-0.1319468915,0.3274237677,0.0125663706,9.0139457917,-0.3759215833,-3.7428714167
-0.1179842574,0.3316125579,0.0181514242,8.825985,-0.2941995,-3.702010375
-0.1033234917,0.3392920066,0.0188495559,8.6461964167,-0.2941995,-3.67749375
-0.0991347015,0.3371976115,0.0188495559,8.4010301667,-0.2288218333,-3.6693215417
-0.0914552528,0.3316125579,0.0167551608,8.2048971667,-0.1307553333,-3.6856659583
-0.0844739358,0.3344050847,0.0132645023,8.1558639167,-0.0898942917,-3.7346992083
-0.0753982237,0.3309144262,0.0041887902,8.164036125,-0.0163444167,-3.77556025
-0.0726056969,0.3232349775,-0.006981317,8.1231750833,0.122583125,-3.751043625
-0.0691150384,0.3148573971,-0.0195476876,8.0741418333,0.220649625,-3.6448049167
-0.0719075652,0.3085742118,-0.0335103216,8.115002875,0.220649625,-3.5467384167
-0.0691150384,0.3050835532,-0.0328121899,8.1476917083,0.2369940417,-3.4650163333
-0.0558505361,0.3064798167,-0.0244346095,8.0577974167,0.1389275417,-3.4159830833
-0.0439822972,0.3078760801,-0.0027925268,8.065969625,-0.0408610417,-3.358777625
-0.0237364778,0.3043854215,0.0146607657,7.99241975,-0.1552719583,-3.3015721667
-0.006981317,0.3106686069,0.0237364778,7.9106976667,-0.1879607917,-3.1953334583
0.0055850536,0.3085742118,0.0363028484,7.99241975,-0.2533384583,-3.211677875
0.020943951,0.3015928947,0.0516617459,7.99241975,-0.2124774167,-3.2525389167
0.0293215314,0.2932153143,0.074700092,7.9433865,-0.1389275417,-3.1789890417
0.034906585,0.2876302607,0.0984365698,7.8861810417,-0.1062387083,-3.1299557917
0.0390953752,0.2806489437,0.1277581012,8.065969625,-0.0326888333,-3.1299557917
0.0383972435,0.2820452071,0.1535889742,8.2702748333,0.024516625,-3.2035056667
0.0404916386,0.2925171826,0.1661553448,8.4255467917,0.024516625,-3.1953334583
0.0397935069,0.300894763,0.1619665546,8.5317855,0.1144109167,-3.3506054167
0.0404916386,0.3022910264,0.142418867,8.5317855,0.3023717083,-3.3669498333
0.0370009801,0.3064798167,0.1172861257,8.4255467917,0.4331270417,-3.3506054167
0.0335103216,0.2994984996,0.0830776724,8.3928579583,0.5066769167,-3.3424332083
0.0258308729,0.2883283924,0.0635299848,8.311135875,0.6537766667,-3.3751220417
0.0188495559,0.2785545486,0.0544542727,8.3274802917,0.6946377083,-3.3179165833
0.0104719755,0.2771582852,0.0453785606,8.3519969167,0.5557101667,-3.2933999583
0.0027925268,0.2715732316,0.0383972435,8.3765135417,0.4903325,-3.2525389167
0.0020943951,0.2708750999,0.0335103216,8.311135875,0.3759215833,-3.1299557917
-0.0006981317,0.2806489437,0.0328121899,8.2702748333,0.3105439167,-3.0482337083
-0.0097738438,0.2827433388,0.0432841654,8.1967249583,0.2533384583,-3.0318892917
-0.0125663706,0.2778564169,0.0642281165,8.065969625,0.196133,-2.8847895417
-0.0188495559,0.2785545486,0.0984365698,7.967903125,0.1062387083,-2.7785508333
-0.0237364778,0.2771582852,0.1410226036,8.0251085833,0,-2.79489525
-0.0342084533,0.2841396022,0.1780235837,8.0823140417,0.0163444167,-2.819411875
-0.0397935069,0.2981022362,0.2038544566,8.213069375,0.0898942917,-2.8275840833
-0.0502654825,0.312763002,0.2303834613,8.237586,0.0572054583,-2.89296175
-0.0600393263,0.3281218994,0.23806291,8.1558639167,0.024516625,-2.9093061667
-0.0558505361,0.3351032164,0.2443460953,7.9760753333,0.0163444167,-2.917478375
-0.0502654825,0.3371976115,0.245044227,7.967903125,0.04903325,-3.0318892917
-0.0446804289,0.3427826651,0.2387610417,8.0823140417,0.14709975,-3.18716125
-0.0342084533,0.3392920066,0.231081593,8.0251085833,0.2369940417,-3.260711125
-0.0265290046,0.3441789285,0.2185152223,8.041453,0.2860272917,-3.334261
-0.0160570291,0.3392920066,0.1968731396,8.0741418333,0.4086104167,-3.3669498333
-0.0104719755,0.3385938749,0.170344135,8.041453,0.465815875,-3.2933999583
0.0013962634,0.3364994798,0.1466076572,7.9760753333,0.416782625,-3.1789890417
0.006981317,0.3288200311,0.1228711793,7.9597309167,0.4576436667,-3.1054391667
0.013962634,0.3302162945,0.1151917306,7.9025254583,0.44129925,-3.0237170833
0.0104719755,0.3316125579,0.1123992038,7.820803375,0.4004382083,-2.9828560417
0.006981317,0.3358013481,0.1158898623,7.84532,0.3595771667,-2.966511625
-0.0006981317,0.3392920066,0.1193805208,7.8289755833,0.2860272917,-2.917478375
-0.0090757121,0.3434807968,0.1284562329,7.7145646667,0.1797885833,-2.8112396667
-0.0216420827,0.3462733236,0.1389282085,7.7063924583,0.0572054583,-2.770378625
-0.034906585,0.3441789285,0.1591740278,7.7145646667,-0.0408610417,-2.7050009583
-0.0460766923,0.3441789285,0.1822123739,7.7881145417,-0.0898942917,-2.6559677083
-0.0523598776,0.3553490357,0.1996656664,7.918869875,-0.2288218333,-2.6477955
-0.053756141,0.3630284844,0.2192133541,8.0823140417,-0.2778550833,-2.7376897917
-0.0523598776,0.3769911184,0.2352703832,8.115002875,-0.2615106667,-2.79489525
-0.0439822972,0.3979350695,0.245044227,8.0577974167,-0.1797885833,-2.8602729167
-0.0342084533,0.4049163865,0.2387610417,7.9597309167,-0.0898942917,-2.966511625
-0.0272271363,0.401425728,0.224100276,7.84532,0.0163444167,-2.9828560417
-0.0195476876,0.3909537524,0.2108357736,7.6410147917,0.0408610417,-2.9828560417
-0.0076794487,0.3776892501,0.1933824811,7.5592927083,0,-2.9992004583
0.0020943951,0.3630284844,0.1710422667,7.5674649167,0.024516625,-2.99102825
0.0174532925,0.354650904,0.1480039206,7.5838093333,-0.024516625,-3.0073726667
0.0335103216,0.3518583772,0.1221730476,7.5919815417,-0.0817220833,-2.9828560417
0.0432841654,0.3511602455,0.0970403064,7.5102594583,-0.0081722083,-2.9093061667
0.0516617459,0.3511602455,0.0774926188,7.2650932083,0.0326888333,-2.7622064167
0.0523598776,0.3504621138,0.0586430629,6.9790659167,0.04903325,-2.6559677083
0.0488692191,0.3399901383,0.0460766923,6.8564827917,0.0408610417,-2.6477955
0.0363028484,0.3274237677,0.0307177948,6.6848664167,0.024516625,-2.549729
0.0216420827,0.3246312409,0.0237364778,6.5377666667,-0.0326888333,-2.4598347083
0.0048869219,0.3162536605,0.0265290046,6.42335575,-0.1144109167,-2.4108014583
-0.0083775804,0.3204424507,0.034906585,6.3171170417,-0.1634441667,-2.3127349583
-0.0146607657,0.3169517922,0.0446804289,6.202706125,-0.3595771667,-2.1166019583
-0.0230383461,0.3092723435,0.0572467995,6.2353949583,-0.53936575,-2.0267076667
-0.0223402144,0.3078760801,0.0705113018,6.2926004167,-0.5230213333,-1.9776744167
-0.0181514242,0.2981022362,0.0858701992,6.276256,-0.5230213333,-1.887780125
-0.0167551608,0.2932153143,0.0984365698,6.32528925,-0.392266,-1.8224024583
-0.0153588974,0.2778564169,0.1068141502,6.3089448333,-0.2124774167,-1.7978858333
-0.0125663706,0.2604031244,0.1068141502,6.276256,-0.04903325,-1.765197
-0.0195476876,0.2499311489,0.1019272283,6.251739375,-0.0081722083,-1.6998193333
-0.020943951,0.2296853296,0.0921533845,6.22722275,0.024516625,-1.7079915417
-0.0230383461,0.2178170906,0.0809832773,6.1618450833,0.0898942917,-1.71616375
-0.0265290046,0.2003637981,0.0656243799,6.055606375,0.1634441667,-1.6998193333
-0.0307177948,0.1870992958,0.0460766923,5.9738842917,0.3105439167,-1.691647125
